,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
41,10,2,14,1,10,-0.9,mean,-204.0416180960524
42,5,2,12,1,5,-0.5,mean,-376.40066906001107
43,5,3,3,1,14,-0.45,mean,-641.4628477141273
44,7,3,9,2,1,0.1,mean,-74.63184156915463
45,3,3,4,2,15,-0.2499999999999999,mean,-186.89815521568744
46,12,1,3,2,5,0.4,mean,340.6115147827222
47,10,3,4,2,11,0.3,mean,182.03184915591578
48,9,2,8,3,13,0.7,mean,-410.5065678696592
49,1,1,12,3,9,0.8,mean,537.9945252100706
50,7,2,13,3,14,0.0999999999999999,mean,37.0556332530839
51,9,3,1,2,14,0.25,mean,195.78092389109293
52,10,2,1,3,15,-0.3,mean,129.22904124398406
53,7,2,5,1,10,-0.6000000000000001,mean,-179.42231758981848
54,2,2,11,3,13,0.35,mean,-141.24626320058837
55,4,1,1,2,9,0.1999999999999999,mean,535.8770306802735
56,8,1,3,2,15,0.55,mean,254.76118179933815
57,2,1,5,2,12,-0.45,mean,280.597591658807
58,2,3,12,1,14,0.0999999999999999,mean,-303.6708381587746
59,3,1,11,2,2,0.2499999999999999,mean,263.3792445384886
60,12,2,7,1,12,-2.775557561562892e-17,mean,-247.27730800326367
61,11,1,6,3,11,-0.75,mean,-28.8027959366118
62,8,3,2,2,5,0.15,mean,-124.38307071115196
