,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
227,4,3,12,2,9,0.0,ind,108.20091557441538
228,2,3,10,1,5,0.1999999999999999,ind,-144.65619294652743
229,8,3,4,1,10,-1.0,ind,-55.04908453948292
230,8,3,4,2,15,0.1999999999999999,ind,82.66376621656104
231,12,2,15,3,11,-0.6,ind,126.79642132312802
232,6,1,6,3,9,0.0,ind,90.43630465851811
233,6,1,8,2,6,0.1999999999999999,ind,159.10221213430214
234,12,3,13,1,10,0.0,ind,-173.75758445985753
235,1,2,8,3,15,0.8,ind,7.9644631794533325
236,11,1,13,3,11,-0.8,ind,-0.06126968650346498
237,4,2,14,3,11,-0.1999999999999999,ind,32.25644762971251
238,10,3,4,2,5,0.1999999999999999,ind,22.49904038149907
239,3,1,12,3,15,0.3999999999999999,ind,137.23634067430385
240,10,3,2,1,5,-0.8,ind,-68.11063437982239
241,5,1,5,2,1,0.0,ind,232.10511368740822
242,2,2,10,1,2,0.1999999999999999,ind,-257.73436273740117
243,3,1,6,3,15,0.3999999999999999,ind,177.72526747265192
244,12,2,2,1,12,-0.1999999999999999,ind,23.82687801884822
245,5,3,1,1,5,-0.8,ind,-478.2144155484482
246,7,1,7,2,14,0.1999999999999999,ind,108.47504749370523
247,9,3,3,2,2,-0.8,ind,-647.5369898794693
248,8,2,9,3,2,0.3999999999999999,ind,145.45658884928844
249,10,1,1,2,11,0.8,ind,530.9279021145107
250,7,1,9,3,12,0.1999999999999999,ind,231.60237525385105
251,4,1,3,2,13,-0.6,ind,548.9101136997513
252,1,2,11,3,12,0.0,ind,-40.14790559924154
253,11,1,12,2,1,-0.6,ind,-693.845162043237
254,9,2,7,3,13,-0.1999999999999999,ind,-268.100301548425
255,9,2,13,3,13,-0.8,ind,-479.238909918103
256,7,2,2,3,7,0.0,ind,85.99553785710373
257,12,1,11,3,10,0.3999999999999999,ind,319.5477982338284
258,8,3,5,2,11,-0.6,ind,-52.40647454086161
259,2,3,10,1,2,0.0,ind,-240.8248104316765
260,9,1,7,2,9,0.1999999999999999,ind,950.466292496538
261,2,3,12,2,7,0.1999999999999999,ind,-29.45073429526542
262,1,3,12,1,10,0.0,ind,-492.3017581077729
263,3,3,15,2,9,-0.1999999999999999,ind,181.53831108991403
264,7,2,13,1,9,-0.6,ind,-106.36648800742705
265,4,1,9,2,4,-0.1999999999999999,ind,488.3425981645239
266,6,3,6,1,6,-0.1999999999999999,ind,-208.5282460517983
267,10,2,5,3,5,0.0,ind,14.023377692716622
268,5,2,9,3,1,0.6000000000000001,ind,120.05442092953626
269,3,1,13,3,1,1.0,ind,513.4816866162234
