,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
233,6,1,8,2,6,0.1999999999999999,ind,743.1667393621865
234,12,3,13,1,10,0.0,ind,-191.37077703288378
235,1,2,8,3,15,0.8,ind,-377.7641362574295
236,11,1,13,3,11,-0.8,ind,-886.235681552489
237,4,2,14,3,11,-0.1999999999999999,ind,135.78860617036844
238,10,3,4,2,5,0.1999999999999999,ind,131.8241631474184
239,3,1,12,3,15,0.3999999999999999,ind,889.0781921723883
240,10,3,2,1,5,-0.8,ind,-1071.7041663574819
241,5,1,5,2,1,0.0,ind,551.1909089641767
242,2,2,10,1,2,0.1999999999999999,ind,-772.9079357378723
243,3,1,6,3,15,0.3999999999999999,ind,778.8481764677354
244,12,2,2,1,12,-0.1999999999999999,ind,-116.54178864628102
245,5,3,1,1,5,-0.8,ind,-1085.2866239795221
246,7,1,7,2,14,0.1999999999999999,ind,372.2921238324334
247,9,3,3,2,2,-0.8,ind,-1786.4950488046761
248,8,2,9,3,2,0.3999999999999999,ind,344.2713463314203
249,10,1,1,2,11,0.8,ind,1096.227964687323
250,7,1,9,3,12,0.1999999999999999,ind,1277.8562949742836
251,4,1,3,2,13,-0.6,ind,1377.4143991566207
252,1,2,11,3,12,0.0,ind,-1184.0234606965232
253,11,1,12,2,1,-0.6,ind,-2413.5473461598986
254,9,2,7,3,13,-0.1999999999999999,ind,-521.8526046081879
255,9,2,13,3,13,-0.8,ind,-640.7148693987192
256,7,2,2,3,7,0.0,ind,-655.1029726922934
257,12,1,11,3,10,0.3999999999999999,ind,583.5295958954011
258,8,3,5,2,11,-0.6,ind,149.4168692342355
259,2,3,10,1,2,0.0,ind,-878.8738575858133
260,9,1,7,2,9,0.1999999999999999,ind,2563.302111358943
261,2,3,12,2,7,0.1999999999999999,ind,-455.1271354346536
262,1,3,12,1,10,0.0,ind,-685.4129131486188
263,3,3,15,2,9,-0.1999999999999999,ind,605.1333495679792
264,7,2,13,1,9,-0.6,ind,-1092.684770931488
265,4,1,9,2,4,-0.1999999999999999,ind,1763.4212229785962
266,6,3,6,1,6,-0.1999999999999999,ind,23.789508549944003
267,10,2,5,3,5,0.0,ind,101.56017574838916
268,5,2,9,3,1,0.6000000000000001,ind,-170.22006528550355
269,3,1,13,3,1,1.0,ind,1682.611845557357
