,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
126,2,3,2,2,3,0.6000000000000001,ind,2.392309993837898
127,12,2,7,3,5,0.3999999999999999,ind,31.077337320887864
128,12,3,8,1,4,-1.0,ind,-322.73453053730236
129,5,2,12,1,7,-1.0,ind,-460.93095204826204
130,12,3,2,2,10,-0.6,ind,-180.0347240933438
131,9,3,8,2,8,-0.6,ind,-44.41104999833897
132,11,2,14,3,14,0.8,ind,188.08267480466566
133,7,3,12,1,7,-1.0,ind,-292.3063672514536
134,3,2,4,1,2,-0.1999999999999999,ind,-394.49675229581135
135,3,1,11,2,3,1.0,ind,-95.77546458512552
136,3,1,15,3,1,0.3999999999999999,ind,262.6214713026234
137,8,1,5,2,9,0.6000000000000001,ind,87.19408374871523
138,7,3,1,2,14,0.3999999999999999,ind,-130.12357270361576
139,12,1,10,2,1,-0.1999999999999999,ind,-36.30227717020193
140,1,2,4,1,11,0.3999999999999999,ind,16.499494538162253
141,4,2,4,1,4,-0.4,ind,-322.52357733008625
142,10,1,8,2,13,0.6000000000000001,ind,474.8581219394764
143,2,3,11,1,3,0.1999999999999999,ind,-265.0767153477848
144,11,2,10,3,14,0.6000000000000001,ind,166.6301546560369
145,8,2,9,1,1,-0.6,ind,-223.31970202815114
146,3,1,4,3,3,0.6000000000000001,ind,-85.59605388720774
147,6,2,5,1,12,0.0,ind,30.800791059195944
148,6,3,9,1,6,-0.4,ind,32.20611491125237
149,12,2,6,3,12,0.3999999999999999,ind,-9.440844376735413
150,6,1,4,3,3,0.3999999999999999,ind,157.63903565068836
151,1,2,2,3,11,0.3999999999999999,ind,57.28049466060543
152,9,3,6,2,1,0.3999999999999999,ind,-182.61775874827663
153,5,3,8,2,1,-0.6,ind,-427.831809093273
154,7,1,11,2,6,0.6000000000000001,ind,438.8245703050652
155,7,2,1,1,11,0.3999999999999999,ind,-380.12397747682303
156,2,2,12,3,11,-0.6,ind,122.5635106805587
157,4,2,3,1,4,-0.1999999999999999,ind,-228.64519858883705
158,1,2,10,1,3,-0.4,ind,-243.46431703360236
159,8,1,13,3,8,0.6000000000000001,ind,167.17628205560254
160,7,1,5,2,2,0.6000000000000001,ind,265.32455150213104
161,4,3,8,2,6,0.3999999999999999,ind,125.16954594527715
162,5,2,7,3,3,0.3999999999999999,ind,500.3943118326979
163,9,3,13,2,3,-0.1999999999999999,ind,135.59465295287714
164,10,3,4,2,9,0.1999999999999999,ind,65.93448715137333
165,11,1,12,3,11,-0.1999999999999999,ind,-48.61103541279567
166,1,2,2,3,7,0.6000000000000001,ind,-91.00057184393268
167,10,3,5,1,11,-0.4,ind,-483.01277358428524
168,11,2,1,1,15,0.6000000000000001,ind,333.89031508934977
169,10,3,1,2,12,0.3999999999999999,ind,232.03177525036335
170,2,3,6,1,14,0.3999999999999999,ind,-80.04166059837644
171,4,2,6,3,14,-0.4,ind,-213.26528045037026
172,5,1,1,2,4,0.3999999999999999,ind,783.9920805567101
173,6,3,6,2,3,0.1999999999999999,ind,75.48852162878279
174,12,3,2,1,2,-0.6,ind,-255.82924778129268
175,9,3,3,1,5,-0.4,ind,-522.9155473696073
176,2,3,7,2,11,-0.4,ind,-3.5597802466120356
177,3,1,11,3,4,0.1999999999999999,ind,57.864045506160664
178,5,3,14,2,12,0.3999999999999999,ind,-108.7038939832371
179,8,3,11,1,3,-0.6,ind,-370.7055952635651
180,4,3,8,2,3,-0.1999999999999999,ind,61.91398618146218
181,2,1,1,2,12,-0.6,ind,-149.2941149174826
182,6,2,5,1,15,-0.1999999999999999,ind,118.21077467847522
183,8,1,5,2,10,0.0,ind,216.97964422625637
184,4,1,2,2,14,0.0,ind,293.5690640508203
185,7,1,11,3,10,0.1999999999999999,ind,258.4713523801081
186,11,2,10,3,15,1.0,ind,356.94148714478274
187,10,2,14,1,13,-0.4,ind,-413.44039653680784
188,7,1,9,2,5,0.3999999999999999,ind,308.9970154388459
189,3,3,15,2,14,0.0,ind,100.07308954270957
190,1,3,7,2,10,-1.0,ind,-259.90738360942805
191,6,2,4,1,1,0.0,ind,-455.7674944177759
192,12,1,6,2,6,0.0,ind,111.08062989017662
193,3,2,3,3,15,0.1999999999999999,ind,281.0166878110058
194,7,3,12,1,8,-1.0,ind,-254.40000365100514
195,3,2,9,3,8,0.0,ind,-84.37226567421999
196,6,1,4,3,5,0.1999999999999999,ind,248.1070681524759
197,12,2,7,1,10,0.0,ind,-92.83875495826078
198,10,3,12,1,10,-0.1999999999999999,ind,-27.251442286186148
199,8,3,2,2,7,-0.1999999999999999,ind,40.801573266739524
200,10,3,2,2,5,-0.1999999999999999,ind,-34.6235283031192
201,2,2,3,3,10,0.0,ind,-49.96324034675058
202,9,3,8,1,1,-0.1999999999999999,ind,-452.5738457151988
203,4,3,13,1,2,-0.1999999999999999,ind,-204.54216877062981
204,12,2,12,3,4,0.0,ind,199.769559104398
205,5,2,12,3,5,0.0,ind,-63.25720913015857
206,8,1,3,2,3,0.0,ind,395.47109257249235
207,11,1,12,2,7,-0.1999999999999999,ind,249.62106739133333
208,5,2,10,1,4,0.0,ind,-221.33475406052344
209,9,3,6,1,13,-0.1999999999999999,ind,38.15501567057254
210,9,1,6,3,14,1.0,ind,230.48592220195633
211,9,1,11,3,4,1.0,ind,26.317513477001512
212,3,2,6,1,11,0.0,ind,-245.27463799652332
213,5,3,4,1,10,-1.0,ind,-628.3834254976737
214,2,2,13,3,4,1.0,ind,76.38079078043552
215,2,1,13,3,6,0.0,ind,169.49920559326483
216,7,1,14,2,2,1.0,ind,208.67151401260776
217,11,1,7,2,3,0.0,ind,17.971969171885803
218,1,3,11,1,12,-0.1999999999999999,ind,-140.36089085205026
219,1,1,9,3,10,1.0,ind,564.7111334672393
220,6,2,8,1,15,0.0,ind,24.597304070460495
221,1,2,8,3,12,0.0,ind,-302.2111495735662
222,4,1,3,3,8,0.1999999999999999,ind,158.53116268479334
223,5,1,4,2,1,-0.1999999999999999,ind,143.07061741334905
224,8,1,14,3,13,0.6000000000000001,ind,-20.78489445701075
225,11,3,4,2,15,0.0,ind,135.96228150839488
226,6,1,1,3,9,1.0,ind,290.0307343627021
227,4,3,12,2,9,0.0,ind,-93.16457595226439
228,2,3,10,1,5,0.1999999999999999,ind,47.86990379935878
229,8,3,4,1,10,-1.0,ind,150.7751104752076
230,8,3,4,2,15,0.1999999999999999,ind,47.46303756807015
231,12,2,15,3,11,-0.6,ind,-75.51201375917776
232,6,1,6,3,9,0.0,ind,-32.20611491125237
233,6,1,8,2,6,0.1999999999999999,ind,170.3036764668193
234,12,3,13,1,10,0.0,ind,-137.11910173895012
235,1,2,8,3,15,0.8,ind,-112.4339780261214
236,11,1,13,3,11,-0.8,ind,-22.95208724612121
237,4,2,14,3,11,-0.1999999999999999,ind,-33.41984960220202
238,10,3,4,2,5,0.1999999999999999,ind,-1.6293105118229505
239,3,1,12,3,15,0.3999999999999999,ind,179.17358820125264
240,10,3,2,1,5,-0.8,ind,-14.468136530309266
241,5,1,5,2,1,0.0,ind,223.72547005403817
242,2,2,10,1,2,0.1999999999999999,ind,32.12205022894295
243,3,1,6,3,15,0.3999999999999999,ind,104.15009533885109
244,12,2,2,1,12,-0.1999999999999999,ind,-122.68878239175092
245,5,3,1,1,5,-0.8,ind,-564.5894592796026
246,7,1,7,2,14,0.1999999999999999,ind,186.5602756564358
247,9,3,3,2,2,-0.8,ind,9.212427802640605
248,8,2,9,3,2,0.3999999999999999,ind,237.6463827307382
249,10,1,1,2,11,0.8,ind,307.0678817746027
250,7,1,9,3,12,0.1999999999999999,ind,262.4384947318513
251,4,1,3,2,13,-0.6,ind,108.10879746699061
252,1,2,11,3,12,0.0,ind,-300.376076901121
253,11,1,12,2,1,-0.6,ind,-222.37791413354967
254,9,2,7,3,13,-0.1999999999999999,ind,2.2022704347143645
255,9,2,13,3,13,-0.8,ind,-172.58250031676812
256,7,2,2,3,7,0.0,ind,-125.41608596914625
257,12,1,11,3,10,0.3999999999999999,ind,59.179836920269054
258,8,3,5,2,11,-0.6,ind,-103.26178531255073
259,2,3,10,1,2,0.0,ind,160.96227699071665
260,9,1,7,2,9,0.1999999999999999,ind,703.442268239691
261,2,3,12,2,7,0.1999999999999999,ind,153.29089677384923
262,1,3,12,1,10,0.0,ind,-8.026600103837609
263,3,3,15,2,9,-0.1999999999999999,ind,48.997604131837306
264,7,2,13,1,9,-0.6,ind,-224.1809884286365
265,4,1,9,2,4,-0.1999999999999999,ind,391.3760622149716
266,6,3,6,1,6,-0.1999999999999999,ind,69.00891559807314
267,10,2,5,3,5,0.0,ind,40.2287760912609
268,5,2,9,3,1,0.6000000000000001,ind,243.19691579774417
269,3,1,13,3,1,1.0,ind,426.2476162316061
