,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
251,4,1,3,2,13,-0.6,ind,125.98701229798803
252,1,2,11,3,12,0.0,ind,-298.15651093987776
253,11,1,12,2,1,-0.6,ind,-302.68290438259214
254,9,2,7,3,13,-0.1999999999999999,ind,4.4919213410519205
255,9,2,13,3,13,-0.8,ind,-161.78025869967973
256,7,2,2,3,7,0.0,ind,-121.45100403113338
257,12,1,11,3,10,0.3999999999999999,ind,66.05142541588202
258,8,3,5,2,11,-0.6,ind,-114.39421827976821
259,2,3,10,1,2,0.0,ind,147.65314236043878
260,9,1,7,2,9,0.1999999999999999,ind,702.9899133626352
261,2,3,12,2,7,0.1999999999999999,ind,169.5763253422424
262,1,3,12,1,10,0.0,ind,-7.511589331967571
263,3,3,15,2,9,-0.1999999999999999,ind,90.88023136269067
264,7,2,13,1,9,-0.6,ind,-200.3716691016889
265,4,1,9,2,4,-0.1999999999999999,ind,384.9082760777237
266,6,3,6,1,6,-0.1999999999999999,ind,44.55686123687792
267,10,2,5,3,5,0.0,ind,29.865519909566046
268,5,2,9,3,1,0.6000000000000001,ind,206.74733707483733
269,3,1,13,3,1,1.0,ind,430.5119554084731
