,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
178,5,3,14,2,12,0.3999999999999999,ind,-974.2364489168594
179,8,3,11,1,3,-0.6,ind,-2012.2964750640149
180,4,3,8,2,3,-0.1999999999999999,ind,734.8242207532421
181,2,1,1,2,12,-0.6,ind,-110.49285598090682
182,6,2,5,1,15,-0.1999999999999999,ind,368.07257833587937
183,8,1,5,2,10,0.0,ind,1773.6278454872518
184,4,1,2,2,14,0.0,ind,1078.914410212603
185,7,1,11,3,10,0.1999999999999999,ind,2369.1795215694656
186,11,2,10,3,15,1.0,ind,1405.6401761945617
187,10,2,14,1,13,-0.4,ind,-2140.7815659150892
188,7,1,9,2,5,0.3999999999999999,ind,1799.0282845409529
189,3,3,15,2,14,0.0,ind,254.08574124061124
190,1,3,7,2,10,-1.0,ind,-863.4004559195146
191,6,2,4,1,1,0.0,ind,-2233.0960461746417
192,12,1,6,2,6,0.0,ind,779.8151446204483
193,3,2,3,3,15,0.1999999999999999,ind,1398.3725370488828
194,7,3,12,1,8,-1.0,ind,-1554.1678504643933
195,3,2,9,3,8,0.0,ind,-1459.8824505503926
196,6,1,4,3,5,0.1999999999999999,ind,2058.4619535620077
197,12,2,7,1,10,0.0,ind,-340.4448932878222
198,10,3,12,1,10,-0.1999999999999999,ind,-1114.562175565541
199,8,3,2,2,7,-0.1999999999999999,ind,132.98452149643344
200,10,3,2,2,5,-0.1999999999999999,ind,-728.0248720647651
201,2,2,3,3,10,0.0,ind,-96.19576978439363
202,9,3,8,1,1,-0.1999999999999999,ind,-2866.0822643661413
203,4,3,13,1,2,-0.1999999999999999,ind,-706.8054637688219
204,12,2,12,3,4,0.0,ind,1046.3827011273988
205,5,2,12,3,5,0.0,ind,207.28616122364656
206,8,1,3,2,3,0.0,ind,1793.676638660354
207,11,1,12,2,7,-0.1999999999999999,ind,394.639243328842
208,5,2,10,1,4,0.0,ind,-1728.5639729587292
209,9,3,6,1,13,-0.1999999999999999,ind,459.6798562929871
210,9,1,6,3,14,1.0,ind,-360.4514601861756
211,9,1,11,3,4,1.0,ind,1252.6475795416936
212,3,2,6,1,11,0.0,ind,-1199.7107782717467
213,5,3,4,1,10,-1.0,ind,-3249.6367468855788
214,2,2,13,3,4,1.0,ind,612.5250300170137
215,2,1,13,3,6,0.0,ind,1379.444865903184
216,7,1,14,2,2,1.0,ind,1189.225839151948
217,11,1,7,2,3,0.0,ind,-924.9767161600885
218,1,3,11,1,12,-0.1999999999999999,ind,-1655.8735000326687
219,1,1,9,3,10,1.0,ind,2045.7523838028574
220,6,2,8,1,15,0.0,ind,-231.62496037013625
221,1,2,8,3,12,0.0,ind,-1351.5589126270715
222,4,1,3,3,8,0.1999999999999999,ind,1762.9202321603261
223,5,1,4,2,1,-0.1999999999999999,ind,804.6275113705742
224,8,1,14,3,13,0.6000000000000001,ind,564.0034321169933
225,11,3,4,2,15,0.0,ind,-1091.3268892219112
226,6,1,1,3,9,1.0,ind,2012.2642536353487
227,4,3,12,2,9,0.0,ind,35.44951514997592
228,2,3,10,1,5,0.1999999999999999,ind,-719.062642020679
229,8,3,4,1,10,-1.0,ind,503.6282900707465
230,8,3,4,2,15,0.1999999999999999,ind,409.5613106443052
231,12,2,15,3,11,-0.6,ind,-615.223998292844
232,6,1,6,3,9,0.0,ind,-211.90687636070834
233,6,1,8,2,6,0.1999999999999999,ind,1043.1138568034694
234,12,3,13,1,10,0.0,ind,-587.0220371394626
235,1,2,8,3,15,0.8,ind,-282.97574030472424
236,11,1,13,3,11,-0.8,ind,-1424.2728278804716
237,4,2,14,3,11,-0.1999999999999999,ind,-109.96415101439015
238,10,3,4,2,5,0.1999999999999999,ind,348.61060751372133
239,3,1,12,3,15,0.3999999999999999,ind,1138.3691160302133
240,10,3,2,1,5,-0.8,ind,-1361.0488008428674
241,5,1,5,2,1,0.0,ind,1061.0560986649307
242,2,2,10,1,2,0.1999999999999999,ind,-710.5579258068028
243,3,1,6,3,15,0.3999999999999999,ind,797.6967620269661
244,12,2,2,1,12,-0.1999999999999999,ind,-487.62626646389253
245,5,3,1,1,5,-0.8,ind,-1744.0084117364695
246,7,1,7,2,14,0.1999999999999999,ind,961.4810086016623
247,9,3,3,2,2,-0.8,ind,-2210.9929197859274
248,8,2,9,3,2,0.3999999999999999,ind,396.77665638212784
249,10,1,1,2,11,0.8,ind,1823.706713997064
250,7,1,9,3,12,0.1999999999999999,ind,1498.2672559983384
251,4,1,3,2,13,-0.6,ind,1715.649599757453
252,1,2,11,3,12,0.0,ind,-1250.3433907510826
253,11,1,12,2,1,-0.6,ind,-3790.917439523273
254,9,2,7,3,13,-0.1999999999999999,ind,-781.9728100889624
255,9,2,13,3,13,-0.8,ind,-1065.38934613759
256,7,2,2,3,7,0.0,ind,-539.7386325183234
257,12,1,11,3,10,0.3999999999999999,ind,817.2980219672645
258,8,3,5,2,11,-0.6,ind,-182.59429833937065
259,2,3,10,1,2,0.0,ind,-618.030405742069
260,9,1,7,2,9,0.1999999999999999,ind,4946.095216168385
261,2,3,12,2,7,0.1999999999999999,ind,94.3448345104971
262,1,3,12,1,10,0.0,ind,-661.1655947802938
263,3,3,15,2,9,-0.1999999999999999,ind,1033.1163236833527
264,7,2,13,1,9,-0.6,ind,-1364.3633638581487
265,4,1,9,2,4,-0.1999999999999999,ind,1978.9763096224851
266,6,3,6,1,6,-0.1999999999999999,ind,71.05232549130778
267,10,2,5,3,5,0.0,ind,-132.57445837092018
268,5,2,9,3,1,0.6000000000000001,ind,212.23014944643728
269,3,1,13,3,1,1.0,ind,2350.6186788572722
