,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
249,10,1,1,2,11,0.8,ind,-210.49262838006211
250,7,1,9,3,12,0.1999999999999999,ind,311.23749980724233
251,4,1,3,2,13,-0.6,ind,469.27949560675074
252,1,2,11,3,12,0.0,ind,-341.8183765467104
253,11,1,12,2,1,-0.6,ind,-1076.655355205988
254,9,2,7,3,13,-0.1999999999999999,ind,-44.749139963387506
255,9,2,13,3,13,-0.8,ind,293.1746497888744
256,7,2,2,3,7,0.0,ind,-286.5184084207026
257,12,1,11,3,10,0.3999999999999999,ind,-116.93148879371552
258,8,3,5,2,11,-0.6,ind,33.59786349867636
259,2,3,10,1,2,0.0,ind,-262.8920862608868
260,9,1,7,2,9,0.1999999999999999,ind,263.8633689049402
261,2,3,12,2,7,0.1999999999999999,ind,-185.3678119784222
262,1,3,12,1,10,0.0,ind,-167.51284855798417
263,3,3,15,2,9,-0.1999999999999999,ind,120.35504452394184
264,7,2,13,1,9,-0.6,ind,-242.83256462101713
265,4,1,9,2,4,-0.1999999999999999,ind,484.690793990384
266,6,3,6,1,6,-0.1999999999999999,ind,203.81551089052732
267,10,2,5,3,5,0.0,ind,99.94748022200042
268,5,2,9,3,1,0.6000000000000001,ind,-512.9709580924355
269,3,1,13,3,1,1.0,ind,502.453406901192
